School,Student,Examscore,LRTscore,AvsLRT
34,24,.47819,-1.4472,-.36004
34,25,.47819,.3711,-.36004
34,26,-.4198,-.45541,-.36004
35,1,-.4198,-.53806,-.12045
35,2,.32807,-.62071,-.12045
35,3,.0043218,-.20746,-.12045
35,4,.82199,.45376,-.12045
35,5,.54434,-.20746,-.12045
35,6,1.3101,.12315,-.12045
35,7,-.12908,.53641,-.12045
35,8,.74723,.86701,-.12045
35,9,.40267,-.20746,-.12045
35,10,.67876,-.29011,-.12045
35,11,.61073,1.2803,-.12045
35,12,.40267,-.53806,-.12045
35,13,-.33884,-.29011,-.12045
35,14,.073536,-1.034,-.12045
35,15,-1.0291,-.29011,-.12045
35,16,-.33884,-.1248,-.12045
35,17,-.55511,-.45541,-.12045
35,18,.89657,.040499,-.12045
35,19,.96759,1.6109,-.12045
35,20,-.69951,-1.034,-.12045
35,21,-.55511,-.29011,-.12045
35,22,-.19761,-1.1993,-.12045
35,23,.89657,-1.3646,-.12045
35,24,-.33884,.53641,-.12045
35,25,-.69951,-.37276,-.12045
35,26,-1.0291,.040499,-.12045
35,27,-1.7239,-.70336,-.12045
35,28,.89657,1.2803,-.12045
35,29,-1.1186,-.45541,-.12045
35,30,.13407,-.042152,-.12045
35,31,-.69951,-.37276,-.12045
35,32,.96759,-.62071,-.12045
35,33,1.3101,1.6109,-.12045
35,34,.32807,-.78602,-.12045
35,35,.61073,.94967,-.12045
35,36,.26132,.040499,-.12045
35,37,.13407,-1.5299,-.12045
35,38,-.26516,-.37276,-.12045
36,1,-.26516,-1.6125,-.096466
36,2,-1.7239,-1.1993,-.096466
36,3,1.0396,1.8588,-.096466
36,4,-1.7239,-1.3646,-.096466
36,5,.0043218,-.86867,-.096466
36,6,-1.7239,-.95132,-.096466
36,7,1.4395,.28845,-.096466
36,8,-.85267,-1.8605,-.096466
36,9,-.93938,.28845,-.096466
36,10,1.1094,-1.5299,-.096466
36,11,-.4198,-.53806,-.096466
36,12,-.85267,-.1248,-.096466
36,13,-.77611,.70171,-.096466
36,14,-.77611,-1.3646,-.096466
36,15,.40267,-.53806,-.096466
36,16,-1.9621,-1.4472,-.096466
36,17,-1.9621,-1.5299,-.096466
36,18,-1.8367,-.1248,-.096466
36,19,.32807,1.0323,-.096466
36,20,-1.1186,1.0323,-.096466
36,21,.19415,.2058,-.096466
36,22,.67876,-.70336,-.096466
36,23,.61073,1.3629,-.096466
36,24,-1.6237,-.37276,-.096466
36,25,-.49278,.86701,-.096466
36,26,-1.1186,-.37276,-.096466
36,27,-2.1086,-.86867,-.096466
36,28,.32807,.61906,-.096466
36,29,.32807,.61906,-.096466
36,30,-.69951,.3711,-.096466
36,31,-.77611,-.37276,-.096466
36,32,-.12908,.45376,-.096466
36,33,-.55511,-.53806,-.096466
36,34,-1.6237,-1.6952,-.096466
36,35,-1.2195,-2.6043,-.096466
36,36,1.9003,.78436,-.096466
36,37,.82199,1.5282,-.096466
36,38,.89657,.61906,-.096466
36,39,.073536,1.0323,-.096466
36,40,-.93938,-.1248,-.096466
36,41,.67876,1.2803,-.096466
36,42,.54434,1.2803,-.096466
36,43,.40267,.53641,-.096466
36,44,-.33884,.12315,-.096466
36,45,.74723,1.0323,-.096466
36,46,.0043218,-.20746,-.096466
36,47,-.49278,.12315,-.096466
36,48,.32807,-2.687,-.096466
36,49,.54434,.3711,-.096466
36,50,.073536,-.1248,-.096466
36,51,1.5792,1.6935,-.096466
36,52,-.62305,1.6935,-.096466
36,53,.13407,-.95132,-.096466
36,54,.073536,-1.1993,-.096466
36,55,1.9003,2.9333,-.096466
36,56,.61073,-.29011,-.096466
36,57,.54434,1.6935,-.096466
36,58,-.19761,-1.1993,-.096466
36,59,-.26516,-.1248,-.096466
36,60,-.33884,-2.2737,-.096466
36,61,-.19761,-1.1993,-.096466
36,62,-1.4387,-1.1993,-.096466
36,63,-.85267,-1.1993,-.096466
36,64,-.062088,-.1248,-.096466
36,65,.47819,2.0241,-.096466
36,66,-1.8367,-.45541,-.096466
36,67,.26132,.45376,-.096466
36,68,.073536,1.3629,-.096466
36,69,-.93938,-1.1993,-.096466
36,70,-.77611,.12315,-.096466
37,1,.54434,1.6109,-.75596
37,2,.0043218,-2.0258,-.75596
37,3,-.69951,-.62071,-.75596
37,4,-.4198,-.70336,-.75596
37,5,.13407,-.53806,-.75596
37,6,-.19761,.2058,-.75596
37,7,-2.1086,-2.1084,-.75596
37,8,-1.6237,-2.1084,-.75596
37,9,-1.2195,-1.1993,-.75596
37,10,-.77611,-2.1911,-.75596
37,11,.0043218,-1.1993,-.75596
37,12,-.77611,1.0323,-.75596
37,13,-.69951,-.62071,-.75596
37,14,-.77611,-2.1911,-.75596
37,15,-1.3353,-2.439,-.75596
37,16,-.93938,.53641,-.75596
37,17,.0043218,-.29011,-.75596
37,18,-1.8367,.040499,-.75596
37,19,-1.5267,-.53806,-.75596
37,20,-.33884,.040499,-.75596
37,21,.073536,-1.1166,-.75596
37,22,-.12908,-.20746,-.75596
38,1,.40267,-.29011,-.21205
38,2,-1.7239,-2.1911,-.21205
38,3,.96759,.70171,-.21205
38,4,.67876,.2058,-.21205
38,5,-.93938,-.20746,-.21205
38,6,-.33884,-.95132,-.21205
38,7,.67876,.86701,-.21205
38,8,-.33884,-.95132,-.21205
38,9,.89657,.53641,-.21205
38,10,-.12908,.040499,-.21205
38,11,.26132,1.8588,-.21205
38,12,-.19761,-.86867,-.21205
38,13,1.5062,.53641,-.21205
38,14,-.93938,-.86867,-.21205
38,15,-.93938,.3711,-.21205
38,16,-.85267,-.70336,-.21205
38,17,.40267,-.45541,-.21205
38,18,-1.3353,-.62071,-.21205
38,19,-.93938,-1.034,-.21205
38,20,1.8138,2.0241,-.21205
38,21,.54434,1.1976,-.21205
38,22,-1.9621,-1.9431,-.21205
38,23,1.3101,.53641,-.21205
38,24,.74723,1.3629,-.21205
38,25,.0043218,-1.1993,-.21205
38,26,-.85267,-1.1993,-.21205
38,27,-1.9621,-2.5217,-.21205
38,28,-.62305,.45376,-.21205
38,29,.0043218,.3711,-.21205
38,30,-1.1186,-.1248,-.21205
38,31,-1.3353,-1.6952,-.21205
38,32,-1.3353,-2.0258,-.21205
38,33,-.062088,.28845,-.21205
38,34,.26132,1.115,-.21205
38,35,-1.8367,-.29011,-.21205
38,36,-1.3353,-1.4472,-.21205
38,37,1.1094,1.6109,-.21205
38,38,-.93938,-1.034,-.21205
38,39,-1.5267,.53641,-.21205
38,40,.19415,.53641,-.21205
38,41,.89657,.61906,-.21205
38,42,-.4198,-.78602,-.21205
38,43,.073536,1.4456,-.21205
38,44,-1.2195,-.45541,-.21205
38,45,-.4198,.2058,-.21205
38,46,-1.3353,-.37276,-.21205
38,47,-1.1186,-.45541,-.21205
38,48,1.2405,-.1248,-.21205
38,49,-.69951,.3711,-.21205
38,50,.67876,.12315,-.21205
38,51,.96759,.3711,-.21205
38,52,.073536,-2.1084,-.21205
38,53,-.93938,-1.6125,-.21205
38,54,-1.5267,-1.1993,-.21205
39,1,.54434,-1.034,-.19712
39,2,-.4198,-.1248,-.19712
39,3,.54434,.53641,-.19712
39,4,-.26516,-.70336,-.19712
39,5,.40267,1.2803,-.19712
39,6,.54434,1.3629,-.19712
39,7,-.4198,-2.935,-.19712
39,8,-.19761,.70171,-.19712
39,9,-.69951,-.95132,-.19712
39,10,-.49278,-.78602,-.19712
39,11,-.12908,-2.0258,-.19712
39,12,-.93938,-1.034,-.19712
39,13,-.062088,-.20746,-.19712
39,14,-1.3353,-.95132,-.19712
39,15,.0043218,-.20746,-.19712
39,16,-.19761,-.62071,-.19712
39,17,-.19761,-.29011,-.19712
39,18,.26132,.3711,-.19712
39,19,1.5792,1.9415,-.19712
39,20,.61073,.040499,-.19712
39,21,.0043218,1.5282,-.19712
39,22,-1.0291,-2.0258,-.19712
39,23,1.7349,1.6935,-.19712
39,24,-.85267,-1.3646,-.19712
39,25,1.3101,1.3629,-.19712
39,26,-.49278,-.45541,-.19712
39,27,1.1094,1.115,-.19712
39,28,.54434,-.78602,-.19712
39,29,-.33884,-1.7778,-.19712
39,30,.32807,-.042152,-.19712
39,31,-1.0291,-.45541,-.19712
39,32,-.33884,-.62071,-.19712
39,33,.26132,1.4456,-.19712
39,34,-.69951,-.53806,-.19712
39,35,.13407,-.042152,-.19712
39,36,-.49278,-1.8605,-.19712
39,37,1.1758,.61906,-.19712
39,38,.54434,.53641,-.19712
39,39,.32807,-1.034,-.19712
39,40,-.55511,-.70336,-.19712
39,41,.96759,1.8588,-.19712
39,42,-1.0291,-1.9431,-.19712
39,43,1.2405,-.1248,-.19712
39,44,.67876,.28845,-.19712
39,45,-.4198,-.37276,-.19712
39,46,-1.1186,-.1248,-.19712
39,47,.19415,-.45541,-.19712
39,48,.54434,.45376,-.19712
40,1,.26132,.040499,-.01305
40,2,-2.5101,-1.6125,-.01305
40,3,.82199,2.3547,-.01305
40,4,1.2405,.78436,-.01305
40,5,.74723,-.1248,-.01305
40,6,-1.8367,-.37276,-.01305
40,7,-.77611,-.1248,-.01305
40,8,1.2405,.040499,-.01305
40,9,.82199,.12315,-.01305
40,10,.32807,-.86867,-.01305
40,11,1.5062,.53641,-.01305
40,12,-1.2195,-1.2819,-.01305
40,13,.74723,1.0323,-.01305
40,14,.0043218,-.45541,-.01305
40,15,-.85267,.78436,-.01305
40,16,.073536,1.2803,-.01305
40,17,-.55511,-.78602,-.01305
40,18,-1.2195,-.62071,-.01305
40,19,-2.7527,-2.1911,-.01305
40,20,1.5062,.61906,-.01305
40,21,-.062088,-1.034,-.01305
40,22,-1.5267,.3711,-.01305
40,23,.073536,.3711,-.01305
40,24,.13407,-.86867,-.01305
40,25,-.77611,.53641,-.01305
40,26,-1.1186,-1.6125,-.01305
40,27,-.19761,1.4456,-.01305
40,28,.89657,.45376,-.01305
40,29,1.3101,1.4456,-.01305
40,30,-.4198,.94967,-.01305
40,31,.89657,-.042152,-.01305
40,32,-.93938,-1.034,-.01305
40,33,.47819,.45376,-.01305
40,34,-2.5101,-2.3564,-.01305
40,35,-2.1086,-1.1993,-.01305
40,36,.61073,.040499,-.01305
40,37,.0043218,-.29011,-.01305
40,38,-2.1086,.12315,-.01305
40,39,-.49278,-.86867,-.01305
40,40,.74723,1.6109,-.01305
40,41,.96759,-.45541,-.01305
40,42,.74723,.28845,-.01305
40,43,-.26516,-.62071,-.01305
40,44,.47819,.28845,-.01305
40,45,-.62305,-1.2819,-.01305
40,46,1.2405,.61906,-.01305
40,47,-.33884,.70171,-.01305
40,48,-2.5101,-1.1993,-.01305
40,49,.96759,-.1248,-.01305
40,50,1.1094,.3711,-.01305
40,51,-.55511,.86701,-.01305
40,52,-1.3353,-2.1911,-.01305
40,53,-.4198,-.86867,-.01305
40,54,1.0396,1.3629,-.01305
40,55,-2.5101,-.45541,-.01305
40,56,1.3101,.94967,-.01305
40,57,-1.4387,-1.9431,-.01305
40,58,-2.1086,-.62071,-.01305
40,59,-.33884,-.042152,-.01305
40,60,1.5062,1.4456,-.01305
40,61,1.1758,2.52,-.01305
40,62,1.2405,1.4456,-.01305
40,63,-.49278,-.70336,-.01305
40,64,-2.5101,-.78602,-.01305
40,65,1.1758,1.2803,-.01305
40,66,.32807,-.45541,-.01305
40,67,-2.2917,.28845,-.01305
40,68,-2.2917,-.45541,-.01305
40,69,-.62305,.61906,-.01305
40,70,-.4198,-.62071,-.01305
40,71,-1.1186,1.1976,-.01305
41,1,-.4198,.70171,-.28873
41,2,.96759,.2058,-.28873
41,3,.32807,-.78602,-.28873
41,4,.82199,.3711,-.28873
41,5,-.77611,-2.5217,-.28873
41,6,-1.3353,-2.935,-.28873
41,7,-.55511,-1.034,-.28873
41,8,-1.3353,-1.1993,-.28873
41,9,-.62305,.3711,-.28873
41,10,-1.5267,-.62071,-.28873
41,11,-.55511,.53641,-.28873
41,12,.47819,-1.9431,-.28873
41,13,1.5792,-.37276,-.28873
41,14,.32807,-.86867,-.28873
41,15,.19415,-1.034,-.28873
41,16,-1.3353,-.95132,-.28873
41,17,-.4198,-1.6125,-.28873
41,18,1.2405,.28845,-.28873
41,19,-1.7239,-.86867,-.28873
41,20,-.4198,-.37276,-.28873
41,21,.67876,-.29011,-.28873
41,22,1.9771,.70171,-.28873
41,23,1.3101,.45376,-.28873
41,24,.47819,-.37276,-.28873
41,25,.74723,1.2803,-.28873
41,26,-.12908,.78436,-.28873
41,27,.073536,.2058,-.28873
41,28,-.4198,-1.3646,-.28873
41,29,-.33884,-2.3564,-.28873
41,30,1.0396,-.1248,-.28873
41,31,-.93938,-1.6952,-.28873
41,32,1.0396,.78436,-.28873
41,33,1.0396,.2058,-.28873
41,34,1.3101,.70171,-.28873
41,35,.74723,.2058,-.28873
41,36,-.69951,.78436,-.28873
41,37,-.4198,-.29011,-.28873
41,38,-.62305,.2058,-.28873
41,39,.073536,.86701,-.28873
41,40,1.4395,.040499,-.28873
41,41,-1.2195,-1.2819,-.28873
41,42,-.062088,.70171,-.28873
41,43,1.4395,.53641,-.28873
41,44,.0043218,.040499,-.28873
41,45,.13407,.2058,-.28873
41,46,1.1094,-.1248,-.28873
41,47,-1.4387,-1.1993,-.28873
41,48,-.85267,-.042152,-.28873
41,49,.40267,-.53806,-.28873
41,50,-1.1186,-1.4472,-.28873
41,51,.54434,-.53806,-.28873
41,52,.32807,.040499,-.28873
41,53,-.26516,.12315,-.28873
41,54,.74723,.3711,-.28873
41,55,.82199,.86701,-.28873
41,56,-.55511,-1.4472,-.28873
41,57,.32807,.86701,-.28873
41,58,.40267,.78436,-.28873
41,59,.74723,-.86867,-.28873
41,60,-.4198,-.45541,-.28873
42,1,.40267,.28845,-.14618
42,2,-.4198,-.37276,-.14618
42,3,.47819,-.042152,-.14618
42,4,-.062088,.040499,-.14618
42,5,.19415,.3711,-.14618
42,6,.0043218,-1.1993,-.14618
42,7,-.12908,.53641,-.14618
42,8,-.49278,.040499,-.14618
42,9,-.62305,-.042152,-.14618
42,10,-.85267,-1.2819,-.14618
42,11,-.77611,-1.2819,-.14618
42,12,-.49278,-.45541,-.14618
42,13,.073536,.86701,-.14618
42,14,-.77611,.040499,-.14618
42,15,-.26516,-.37276,-.14618
42,16,.40267,-.37276,-.14618
42,17,.0043218,-.042152,-.14618
42,18,-.062088,-.1248,-.14618
42,19,-1.3353,-.70336,-.14618
42,20,-.69951,-1.034,-.14618
42,21,1.3747,.61906,-.14618
42,22,-.33884,-1.1993,-.14618
42,23,.82199,.2058,-.14618
42,24,-.33884,.12315,-.14618
42,25,-.69951,-2.2737,-.14618
42,26,.26132,.53641,-.14618
42,27,1.0396,.3711,-.14618
42,28,.96759,1.0323,-.14618
42,29,-1.1186,-.45541,-.14618
42,30,.47819,.53641,-.14618
42,31,.96759,-1.4472,-.14618
42,32,.67876,-.86867,-.14618
42,33,1.5792,1.6109,-.14618
42,34,-1.2195,.70171,-.14618
42,35,.26132,.28845,-.14618
42,36,.073536,.2058,-.14618
42,37,.82199,1.1976,-.14618
42,38,1.2405,1.4456,-.14618
42,39,.26132,-.70336,-.14618
42,40,.13407,-1.4472,-.14618
42,41,.073536,-.53806,-.14618
42,42,.19415,.12315,-.14618
42,43,.67876,-.86867,-.14618
42,44,.19415,-.20746,-.14618
42,45,-.26516,-.45541,-.14618
42,46,-.062088,-1.1993,-.14618
42,47,1.0396,1.0323,-.14618
42,48,.32807,-.62071,-.14618
42,49,-.26516,.040499,-.14618
42,50,.13407,-.042152,-.14618
42,51,.073536,.61906,-.14618
42,52,-.062088,-.86867,-.14618
42,53,-1.2195,-1.5299,-.14618
42,54,-.85267,-.70336,-.14618
42,55,.89657,1.6935,-.14618
42,56,-.69951,-.95132,-.14618
42,57,-.49278,.45376,-.14618
42,58,-.19761,.2058,-.14618
43,1,2.103,.12315,.43343
43,2,.073536,-.53806,.43343
43,3,-.93938,.2058,.43343
43,4,-.26516,.3711,.43343
43,5,.54434,-.37276,.43343
43,6,1.1758,1.2803,.43343
43,7,-.49278,-.70336,.43343
43,8,.0043218,.94967,.43343
43,9,-1.4387,-.29011,.43343
43,10,-.93938,-.86867,.43343
43,11,.89657,.12315,.43343
43,12,-.85267,.12315,.43343
43,13,.82199,-.042152,.43343
43,14,-.062088,.12315,.43343
43,15,-1.6237,-.53806,.43343
43,16,.82199,.45376,.43343
43,17,.47819,.70171,.43343
43,18,.61073,.70171,.43343
43,19,1.5062,1.5282,.43343
43,20,.54434,1.1976,.43343
43,21,1.0396,1.115,.43343
43,22,-.12908,.45376,.43343
43,23,.82199,.53641,.43343
43,24,-1.2195,.53641,.43343
43,25,.073536,1.3629,.43343
43,26,-1.0291,.61906,.43343
43,27,-.93938,.040499,.43343
43,28,-.62305,-1.3646,.43343
43,29,.47819,1.1976,.43343
43,30,-.4198,1.8588,.43343
43,31,.47819,.53641,.43343
43,32,2.5324,2.4374,.43343
43,33,.0043218,-.042152,.43343
43,34,2.2031,1.3629,.43343
43,35,.26132,.70171,.43343
43,36,.54434,.86701,.43343
43,37,.073536,.86701,.43343
43,38,.32807,.12315,.43343
43,39,.47819,.61906,.43343
43,40,-.33884,.040499,.43343
43,41,.40267,.86701,.43343
43,42,-.33884,-.45541,.43343
43,43,-.26516,.61906,.43343
43,44,.74723,.78436,.43343
43,45,.0043218,.45376,.43343
43,46,-1.6237,-.20746,.43343
43,47,-.69951,-.37276,.43343
43,48,.82199,.94967,.43343
43,49,1.0396,1.3629,.43343
43,50,1.3747,1.6109,.43343
43,51,-.55511,.86701,.43343
43,52,1.1094,-.1248,.43343
43,53,-.33884,.040499,.43343
43,54,-.62305,-.62071,.43343
43,55,1.3101,2.1068,.43343
43,56,1.1094,.3711,.43343
43,57,.89657,.28845,.43343
43,58,.073536,.12315,.43343
43,59,-.062088,.86701,.43343
43,60,-1.4387,-1.4472,.43343
43,61,-1.5267,-.042152,.43343
44,1,-.62305,.040499,-.24166
44,2,-.69951,-.78602,-.24166
44,3,-.85267,-.62071,-.24166
44,4,.19415,-.042152,-.24166
44,5,.47819,1.9415,-.24166
44,6,-.12908,.28845,-.24166
44,7,.073536,-.37276,-.24166
44,8,-1.0291,-1.1166,-.24166
44,9,-.26516,-.53806,-.24166
44,10,-1.1186,-.042152,-.24166
44,11,.47819,.3711,-.24166
44,12,-1.2195,-.45541,-.24166
44,13,-1.6237,-1.8605,-.24166
44,14,-1.0291,-.53806,-.24166
44,15,.13407,.61906,-.24166
44,16,-.062088,-.042152,-.24166
44,17,-1.3353,-.29011,-.24166
44,18,.54434,1.6109,-.24166
44,19,.89657,.53641,-.24166
44,20,-1.2195,-2.3564,-.24166
44,21,-.26516,.2058,-.24166
44,22,-.26516,-2.7697,-.24166
44,23,-1.2195,-.86867,-.24166
44,24,.26132,-.1248,-.24166
44,25,-1.1186,.53641,-.24166
44,26,-.85267,-2.0258,-.24166
44,27,-.12908,.28845,-.24166
44,28,-.77611,.53641,-.24166
44,29,.19415,.86701,-.24166
45,1,-.12908,.3711,-.18718
45,2,.82199,.61906,-.18718
45,3,.32807,.61906,-.18718
45,4,.47819,.2058,-.18718
45,5,.54434,.45376,-.18718
45,6,-.4198,1.2803,-.18718
45,7,.40267,1.0323,-.18718
45,8,.26132,1.3629,-.18718
45,9,-.55511,-1.9431,-.18718
45,10,-.062088,.12315,-.18718
45,11,-1.0291,-1.4472,-.18718
45,12,-.33884,-.70336,-.18718
45,13,.40267,.2058,-.18718
45,14,-.85267,-.78602,-.18718
45,15,-.062088,-.70336,-.18718
45,16,-.69951,-2.439,-.18718
45,17,.32807,.61906,-.18718
45,18,.40267,.12315,-.18718
45,19,-.55511,-.95132,-.18718
45,20,.54434,-.042152,-.18718
45,21,-1.2195,-1.6952,-.18718
45,22,.67876,-.95132,-.18718
45,23,-1.7239,-.86867,-.18718
45,24,.47819,-.29011,-.18718
45,25,-.26516,-.29011,-.18718
45,26,-1.2195,-.78602,-.18718
45,27,-.55511,-1.4472,-.18718
45,28,-.19761,.28845,-.18718
45,29,-.93938,-.78602,-.18718
45,30,-.33884,-.37276,-.18718
45,31,-1.0291,.3711,-.18718
45,32,-.19761,-.1248,-.18718
45,33,.40267,-.20746,-.18718
45,34,-1.6237,-1.6952,-.18718
45,35,-.85267,.94967,-.18718
45,36,-1.6237,-1.1166,-.18718
45,37,.40267,1.8588,-.18718
45,38,-.062088,-.29011,-.18718
45,39,-.4198,-.20746,-.18718
45,40,.19415,-.53806,-.18718
45,41,-1.8367,-.70336,-.18718
45,42,.0043218,.040499,-.18718
45,43,.67876,.70171,-.18718
45,44,-.062088,-.86867,-.18718
45,45,-.12908,.2058,-.18718
45,46,.74723,.53641,-.18718
45,47,-1.7239,-1.8605,-.18718
45,48,-.33884,.12315,-.18718
45,49,1.8138,1.6109,-.18718
45,50,.89657,.94967,-.18718
45,51,.0043218,.2058,-.18718
45,52,.40267,.86701,-.18718
45,53,-2.1086,-1.5299,-.18718
46,1,-.062088,-.20746,-.14372
46,2,-1.8367,-.29011,-.14372
46,3,.67876,1.0323,-.14372
46,4,-.62305,-.29011,-.14372
46,5,-.12908,1.1976,-.14372
46,6,.74723,.3711,-.14372
46,7,-.69951,-1.1166,-.14372
46,8,-.33884,.3711,-.14372
46,9,.19415,.61906,-.14372
46,10,.073536,.45376,-.14372
46,11,.54434,.86701,-.14372
46,12,-.62305,-.37276,-.14372
46,13,.89657,.78436,-.14372
46,14,.61073,.94967,-.14372
46,15,-1.2195,-1.6952,-.14372
46,16,.26132,.040499,-.14372
46,17,-.69951,-.78602,-.14372
46,18,-1.0291,-1.034,-.14372
46,19,-1.3353,-1.4472,-.14372
46,20,.47819,.61906,-.14372
46,21,-.69951,1.0323,-.14372
46,22,.47819,.3711,-.14372
46,23,.0043218,-.53806,-.14372
46,24,-.93938,-.20746,-.14372
46,25,-.33884,.45376,-.14372
46,26,-1.2195,-1.1166,-.14372
46,27,-1.3353,-.45541,-.14372
46,28,-.4198,-.70336,-.14372
46,29,-1.1186,-.95132,-.14372
46,30,-1.7239,-1.1166,-.14372
46,31,-.33884,-.95132,-.14372
46,32,-1.2195,-1.6125,-.14372
46,33,-.49278,-.37276,-.14372
46,34,-.4198,.53641,-.14372
46,35,-.85267,.45376,-.14372
46,36,.54434,2.1068,-.14372
46,37,.40267,1.0323,-.14372
46,38,-.12908,1.6109,-.14372
46,39,-.062088,-.95132,-.14372
46,40,-.19761,.2058,-.14372
46,41,-1.3353,1.8588,-.14372
46,42,-.49278,.61906,-.14372
46,43,-.19761,.12315,-.14372
46,44,-.49278,-.20746,-.14372
46,45,-1.0291,-.37276,-.14372
46,46,.13407,.2058,-.14372
46,47,-.93938,-.042152,-.14372
46,48,-.85267,.94967,-.14372
46,49,-.26516,-.1248,-.14372
46,50,-.4198,-.29011,-.14372
46,51,.40267,.3711,-.14372
46,52,-.19761,.28845,-.14372
46,53,-.77611,.53641,-.14372
46,54,-.062088,.45376,-.14372
46,55,-.26516,-.45541,-.14372
46,56,-1.3353,-2.0258,-.14372
46,57,-.4198,-.1248,-.14372
46,58,-.33884,.78436,-.14372
46,59,-.4198,-.62071,-.14372
46,60,.073536,.040499,-.14372
46,61,.26132,.28845,-.14372
46,62,.82199,.2058,-.14372
46,63,-.93938,-.042152,-.14372
46,64,-.69951,-.37276,-.14372
46,65,-1.8367,-.1248,-.14372
46,66,.0043218,.12315,-.14372
46,67,.19415,.94967,-.14372
46,68,-1.2195,-.95132,-.14372
46,69,-.62305,-1.034,-.14372
46,70,-1.2195,-2.0258,-.14372
46,71,.0043218,.28845,-.14372
46,72,.19415,-.37276,-.14372
46,73,-1.0291,-.62071,-.14372
46,74,-2.2917,-2.0258,-.14372
46,75,-.55511,-1.6125,-.14372
46,76,-.26516,-.53806,-.14372
46,77,-.55511,-1.1166,-.14372
46,78,-1.7239,-2.0258,-.14372
46,79,.74723,.61906,-.14372
46,80,-1.3353,-.1248,-.14372
46,81,-.77611,-1.034,-.14372
46,82,-.85267,-.1248,-.14372
46,83,-.85267,-1.1166,-.14372
47,1,-1.8367,-1.2819,-.13992
47,2,-.33884,.86701,-.13992
47,3,.0043218,-.37276,-.13992
47,4,1.8138,.61906,-.13992
47,5,.19415,.2058,-.13992
47,6,-.12908,.2058,-.13992
47,7,-1.2195,-1.6125,-.13992
47,8,-.12908,.53641,-.13992
47,9,.13407,-.45541,-.13992
47,10,.32807,.040499,-.13992
47,11,.67876,.3711,-.13992
47,12,.26132,-.62071,-.13992
47,13,.40267,.86701,-.13992
47,14,.61073,.2058,-.13992
47,15,-.19761,-.78602,-.13992
47,16,-.19761,-1.1166,-.13992
47,17,-.4198,-.45541,-.13992
47,18,-2.5101,-1.6125,-.13992
47,19,-.69951,.61906,-.13992
47,20,-2.7527,-2.1084,-.13992
47,21,-.062088,-.78602,-.13992
47,22,-.19761,-1.034,-.13992
47,23,.61073,.2058,-.13992
47,24,1.5062,-1.034,-.13992
47,25,-1.1186,-2.1084,-.13992
47,26,-.85267,-.53806,-.13992
47,27,-.49278,-.95132,-.13992
47,28,.74723,.12315,-.13992
47,29,-.49278,-2.0258,-.13992
47,30,.40267,.86701,-.13992
47,31,.82199,.70171,-.13992
47,32,-.19761,1.3629,-.13992
47,33,-.12908,-.86867,-.13992
47,34,1.7349,1.115,-.13992
47,35,.54434,1.6109,-.13992
47,36,-.33884,.45376,-.13992
47,37,-.93938,-.62071,-.13992
47,38,-.19761,-.45541,-.13992
47,39,-1.4387,.3711,-.13992
47,40,-.62305,.53641,-.13992
47,41,-.55511,-.62071,-.13992
47,42,-.062088,.94967,-.13992
47,43,-.69951,-.20746,-.13992
47,44,-.12908,-.45541,-.13992
47,45,.67876,1.0323,-.13992
47,46,.0043218,.3711,-.13992
47,47,-2.1086,-1.1993,-.13992
47,48,-.93938,-.042152,-.13992
47,49,-.12908,.61906,-.13992
47,50,.32807,-.62071,-.13992
47,51,.96759,1.0323,-.13992
47,52,-.62305,-.95132,-.13992
47,53,.82199,.040499,-.13992
47,54,1.3747,.45376,-.13992
47,55,-1.9621,-.86867,-.13992
47,56,.32807,-.70336,-.13992
47,57,1.2405,1.9415,-.13992
47,58,-1.9621,-1.6952,-.13992
47,59,-.55511,.45376,-.13992
47,60,-.69951,-.53806,-.13992
47,61,-.33884,.040499,-.13992
47,62,.82199,.12315,-.13992
47,63,-.49278,.040499,-.13992
47,64,1.0396,-.042152,-.13992
47,65,.073536,-.45541,-.13992
47,66,-1.4387,-.70336,-.13992
47,67,1.2405,-1.034,-.13992
47,68,.96759,.2058,-.13992
47,69,-1.0291,-.53806,-.13992
47,70,1.0396,-.042152,-.13992
47,71,-1.1186,-.53806,-.13992
47,72,1.6618,1.4456,-.13992
47,73,.40267,-.45541,-.13992
47,74,.67876,-.1248,-.13992
47,75,.82199,.45376,-.13992
47,76,.47819,.78436,-.13992
47,77,-.49278,.12315,-.13992
47,78,1.0396,.2058,-.13992
47,79,-.77611,-.62071,-.13992
47,80,-.62305,-.042152,-.13992
47,81,-.62305,-.042152,-.13992
47,82,-1.9621,-.29011,-.13992
48,1,-.69951,-.37276,-.41408
48,2,-.12908,-.45541,-.41408
49,1,.67876,.53641,-.0011924
49,2,-.4198,-1.2819,-.0011924
49,3,.40267,.12315,-.0011924
49,4,1.1758,.78436,-.0011924
49,5,.67876,.70171,-.0011924
49,6,-.4198,.94967,-.0011924
49,7,1.4395,.78436,-.0011924
49,8,.40267,-.29011,-.0011924
49,9,-1.1186,.3711,-.0011924
49,10,-.69951,.61906,-.0011924
49,11,1.1758,.61906,-.0011924
49,12,.19415,.12315,-.0011924
49,13,-.062088,.61906,-.0011924
49,14,-.93938,-.1248,-.0011924
49,15,.96759,.78436,-.0011924
49,16,-.93938,-1.1993,-.0011924
49,17,-.55511,.2058,-.0011924
49,18,.073536,.3711,-.0011924
